source	target	type
哺度酯肪肝应该吃什么	中度脂肪肝应该吃什么	negative
头痛、浑身酸痛怎么回事	头痛、浑身酸痛怎么回事	positive
肺癌患者早期十大症状	肺癌患者早期十大症状	positive
右边的肾隐隐作痛怎么办好	右边的肾隐隐作痛怎么办好	positive
胼胝提压部积腺脑埂四临疮表现	胼胝体压部急性脑梗死临床表现	negative
胆碱酯酶低是怎么回事	胆碱酯酶低是怎么回事	positive
FFP2口罩能防新冠病毒吗	FFP2口罩能防新冠病毒吗	positive
下颌骨缺损首选哪里的皮瓣	下颌骨缺损首选哪里的皮瓣	positive
运动后胃疼怎么办	运动后胃疼怎么办	positive
口腔溃疡遗传吗	口腔溃疡遗传吗	positive
醋煎胆只咳是真的假的	醋煎蛋止咳是真的假的	negative
氟化胞沫预防屈齿的副做咏	氟化泡沫预防龋齿的副作用	negative
脂肪夜化多久才能收口	脂肪液化多久才能收口	negative
吉特林综合征去医院就医要注意什么？	吉特林综合征去医院就医要注意什么？	positive
乙肝小三阳肝功能正常可以母乳吗乙肝小三阳	乙肝小三阳肝功能正常可以母乳吗乙肝小三阳	positive
哺乳期官颈炎吃什么药	哺乳期宫颈炎吃什么药	negative
什么是白内障清光咽	什么是白内障青光眼	negative
新生二第一天怎么喂	新生儿第一天怎么喂	negative
乳僻消对婴儿的害处	乳癖消对婴儿的害处	negative
如何治疗大细胞棘皮瘤？	如何治疗大细胞棘皮瘤？	positive
潋行整溶手术怎么做	脸型整容手术怎么做	negative
艾滋病为哪类传染病	艾滋病为哪类传染病	positive
孕妇什么时候喝牛乃最好	孕妇什么时候喝牛奶最好	negative
新生而疾病晒查有几项	新生儿疾病筛查有几项	negative
脂肪肝喝山楂片茶管用吗	脂肪肝喝山楂片茶管用吗	positive
乙状洁肠癌能活多久	乙状结肠癌能活多久	negative
肝活旺的人会引起血高高吗	肝火旺的人会引起血压高吗	negative
肺步增强CT需要空腹吗	肺部增强CT需要空腹吗	negative
慢性尿道炎好治疗吗	慢性尿道炎好治疗吗	positive
新生儿钾减原因是什么	新生儿甲减原因是什么	negative
照ct后多久可以坏孕	照ct后多久可以怀孕	negative
病毒性脑模炎需住院多长时间	病毒性脑膜炎需住院多长时间	negative
胎儿左心室点状强回声是什么	胎儿左心室点状强回声是什么	positive
儿童胰杆面色发簧是怎么回事	儿童乙肝面色发黄是怎么回事	negative
胰岛素针需要冷藏吗	胰岛素针需要冷藏吗	positive
车前草降血压吗	车前草降血压吗	positive
疸嚢炎为什么跑步时会胆囊誊	胆囊炎为什么跑步时会胆囊疼	negative
心脏猝死原因	心脏猝死原因	positive
痔疮红肿怎么治疗	痔疮红肿怎么治疗	positive
产后两个月减肥的方法	产后两个月减肥的方法	positive
委场不好能吃南瓜吗	胃肠不好能吃南瓜吗	negative
牛黄降压丸降血压效果好吗	牛黄降压丸降血压效果好吗	positive
代谢性白内樟去医院就医要注意什么？	代谢性白内障去医院就医要注意什么？	negative
肝增粗怎么治疗	肝增粗怎么治疗	positive
神径纤韦瘤会一直长吗	神经纤维瘤会一直长吗	negative
心源性干硬化有什么症状？	心源性肝硬化有什么症状？	negative
匀39週怎样加快监产	孕39周怎样加快临产	negative
育几:一文了解：什么是婴儿幽门侠窄？	育儿:一文了解：什么是婴儿幽门狭窄？	negative
前列腺癌靶向治疗药物	前列腺癌靶向治疗药物	positive
41周了还没有要生的迹象怎么办	41周了还没有要生的迹象怎么办	positive
“三膏”的人容易得冠心病吗？	“三高”的人容易得冠心病吗？	negative
后梗塞患者服用丁本酞钦胶囊多长时间	脑梗塞患者服用丁苯酞软胶囊多长时间	negative
皿透中锌最常见的疾病	血透中心最常见的疾病	negative
怎么治疗朵馕卵巢	怎么治疗多囊卵巢	negative
新生儿肚脐渗血怎么办	新生儿肚脐渗血怎么办	positive
hpv预防针的功效与作用	hpv预防针的功效与作用	positive
瑞舒伐他汀能稳定斑块吗	瑞舒伐他汀能稳定斑块吗	positive
恶性橫纹肌样留好治吗	恶性横纹肌样瘤好治吗	negative
高压160有什么危险	高压160有什么危险	positive
胶原胆曰修复孑宫吗子宫	胶原蛋白修复子宫吗子宫	negative
多赛平有副作用吗	多赛平有副作用吗	positive
排卵后拉肚了有没有影响	排卵后拉肚子有没有影响	negative
婴儿呼极频律	婴儿呼吸频率	negative
如何治疗糖尿病乳酸性酸中毒？	如何治疗糖尿病乳酸性酸中毒？	positive
胆节右能吃鸡又吗	胆结石能吃鸡肉吗	negative
早泻会遗传吗	早泄会遗传吗	negative
腰椎间盘突出症会导致瘫痪吗	腰椎间盘突出症会导致瘫痪吗	positive
炎候础穴是怎么回事	咽喉出血是怎么回事	negative
小孩打贞好不好	小孩打针好不好	negative
下嘴唇肿了怎么消肿	下嘴唇肿了怎么消肿	positive
脚止骨拆手术后好疼怎么办	脚趾骨折手术后好疼怎么办	negative
匈下腾怎么办	胸下疼怎么办	negative
锻炼腰机最有效的运动	锻炼腰肌最有效的运动	negative
坏运三个半月肚子好大正常吗	怀孕三个半月肚子好大正常吗	negative
头运头疼是怎么回事	头晕头疼是怎么回事	negative
艾灸气海关元的作用	艾灸气海关元的作用	positive
观心病藻期症状及用药	冠心病早期症状及用药	negative
新生儿皇疸严重怎么回事	新生儿黄疸严重怎么回事	negative
静脉麻醉是怎么回事	静脉麻醉是怎么回事	positive
遗精吃什么药效果最好	遗精吃什么药效果最好	positive
先天姓漏斗胸怎么治疗	先天性漏斗胸怎么治疗	negative
毋细胞留是什么	母细胞瘤是什么	negative
为什么手豌馉折手脂头皮麻	为什么手腕骨折手指头发麻	negative
血管网织细胞瘤的病因有哪些？	血管网织细胞瘤的病因有哪些？	positive
浓胸的症状	脓胸的症状	negative
肠炎不吃药会好吗	肠炎不吃药会好吗	positive
宝宝鼻梯夕鼻塞睡补好怎么办	宝宝鼻涕多鼻塞睡不好怎么办	negative
台诺琳褪烧药多长时间见效	泰诺林退烧药多长时间见效	negative
ki67阳性率小于5复发率	ki67阳性率小于5复发率	positive
推行性膝关节琰怎么治	退行性膝关节炎怎么治	negative
嘴巴疱疹怎么治疗好得快	嘴巴疱疹怎么治疗好得快	positive
常导真染后反应症夫节炎去医院就医要注意什么？	肠道感染后反应性关节炎去医院就医要注意什么？	negative
无通人流全麻有副作用吗	无痛人流全麻有副作用吗	negative
高血压能吃蒜苔吗?	高血压能吃蒜苔吗?	positive
声带西肉术后禁声多久	声带息肉术后禁声多久	negative
放疗几次为一个疗程	放疗几次为一个疗程	positive
胃间质留如何治疗	胃间质瘤如何治疗	negative
慢性前咧腺炎要吃一辈子药吗	慢性前列腺炎要吃一辈子药吗	negative
艰难索蔨结肠炎:一文了解：假膜刑结肠痰	艰难梭菌结肠炎:一文了解：假膜性结肠炎	negative
迈粒肿做热服有用吗	麦粒肿做热敷有用吗	negative
急性上乎吸到感燃最常见的病原体	急性上呼吸道感染最常见的病原体	negative
百雪病传染途径	白血病传染途径	negative
脑干急性脑梗塞严重吗	脑干急性脑梗塞严重吗	positive
药硫会有什么厚衣症	药流会有什么后遗症	negative
骨与关节梅毒的病因有哪些？	骨与关节梅毒的病因有哪些？	positive
春季过敏疲炎怎么治	春季过敏皮炎怎么治	negative
经期皿崩是什么意思	经期血崩是什么意思	negative
澳洲进口护肝片副作用	澳洲进口护肝片副作用	positive
左半边斗痈怎么回事	左半边头痛怎么回事	negative
怀孕血糖低吃什么好	怀孕血糖低吃什么好	positive
女性为什么会肾洁耳	女性为什么会肾结石	negative
PPD强阳性一定是结核吗	PPD强阳性一定是结核吗	positive
膀广烟会出现尿影雪吗	膀胱炎会出现尿隐血吗	negative
透明细胞软古肉留有什么症状？	透明细胞软骨肉瘤有什么症状？	negative
新生儿老使劲哼哼唧唧怎么回事	新生儿老使劲哼哼唧唧怎么回事	positive
肠道息肉手术多少钱	肠道息肉手术多少钱	positive
孕期睡眠不好怎么办	孕期睡眠不好怎么办	positive
胆囊结石最常见并发症	胆囊结石最常见并发症	positive
艾滋病是绝症吗？	艾滋病是绝症吗？	positive
早猩史眠症怎么治疗	早醒失眠症怎么治疗	negative
脑更唐尿病的菜谱	脑梗糖尿病的菜谱	negative
椎间隙感染的病因有哪些？	椎间隙感染的病因有哪些？	positive
拉土子的人可以喝霍箱正疝也吗	拉肚子的人可以喝藿香正气液吗	negative
址刻的水果	止咳的水果	negative
适菌体是病毒吗	噬菌体是病毒吗	negative
便秘带血怎么回事	便秘带血怎么回事	positive
救沁九有什么副作用	救心丸有什么副作用	negative
脂肪肝患者可以喝蛋白质芬吗	脂肪肝患者可以喝蛋白质粉吗	negative
高血压心慌心悸原因	高血压心慌心悸原因	positive
双腔导尿管如何冲洗	双腔导尿管如何冲洗	positive
成人牙齿矫正的费用	成人牙齿矫正的费用	positive
肺结核大铬雪最危险的并发症是什么	肺结核大咯血最危险的并发症是什么	negative
一个小时尿一次怎么回事	一个小时尿一次怎么回事	positive
进行性肌营养不良症如何治疗	进行性肌营养不良症如何治疗	positive
鼻子玻脲酸多钱	鼻子玻尿酸多钱	negative
宝宝先长上牙还是下牙	宝宝先长上牙还是下牙	positive
升化捡查包括哪些项目	生化检查包括哪些项目	negative
前列腺炎患者白细胞会增多吗	前列腺炎患者白细胞会增多吗	positive
拉肚子能不能打防疫针	拉肚子能不能打防疫针	positive
老硫碧尿是什么征兆	老流鼻血是什么征兆	negative
冠状病毒阳性什么意思	冠状病毒阳性什么意思	positive
肾孟肾颜治疗	肾盂肾炎治疗	negative
小孩肾焱该怎么办	小孩肾炎该怎么办	negative
胃CA是什么病	胃CA是什么病	positive
自发性朱网膜下部出血最常见原因	自发性蛛网膜下腔出血最常见原因	negative
干燥综合征会损害身体的哪些器官？	干燥综合征会损害身体的哪些器官？	positive
什么是阴道紧缩术	什么是阴道紧缩术	positive
娷眠幛碍的分类有哪些	睡眠障碍的分类有哪些	negative
宝宝扭来扭去是脑瘫吗脑瘫	宝宝扭来扭去是脑瘫吗脑瘫	positive
怀孕了心口痛是怎么回事	怀孕了心口痛是怎么回事	positive
心脏一直跳不累吗	心脏一直跳不累吗	positive
纵隔子宫怀孕的危害	纵隔子宫怀孕的危害	positive
后脑像针刺一样阵痛怎么回事	后脑像针刺一样阵痛怎么回事	positive
老人脸黄是什么原因	老人脸黄是什么原因	positive
食道癌中期治愈的几率	食道癌中期治愈的几率	positive
外阴瘙痒白代正场什么原因	外阴瘙痒白带正常什么原因	negative
毛滴虫是底虫性阴道炎的病因吗	毛滴虫是滴虫性阴道炎的病因吗	negative
胳膊颤斗是怎么回事	胳膊颤抖是怎么回事	negative
眼泪多是什么原因	眼泪多是什么原因	positive
秘尿生殖系支原体感柒去医院就医要注意什么？	泌尿生殖系支原体感染去医院就医要注意什么？	negative
有子宫肌瘤能吃葛跟酚吗	有子宫肌瘤能吃葛根粉吗	negative
复步一安就疼有哪些原因	腹部一按就疼有哪些原因	negative
没有温度计怎么判断小孩发浇	没有温度计怎么判断小孩发烧	negative
耳朵霉菌感染怎么引起的	耳朵霉菌感染怎么引起的	positive
眼睛视网膜变性是怎么回事	眼睛视网膜变性是怎么回事	positive
脾胃运化不好该怎么办	脾胃运化不好该怎么办	positive
阴超会交叉感染吗	阴超会交叉感染吗	positive
下眼睑脱皮怎么回事	下眼睑脱皮怎么回事	positive
饵鸣治方法	耳鸣治方法	negative
肌腱损伤多久才能恢复	肌腱损伤多久才能恢复	positive
牙嘿怎么治	牙黑怎么治	negative
解脲支原体阳性是什么原因导致的	解脲支原体阳性是什么原因导致的	positive
老人腿软无力是怎么回事	老人腿软无力是怎么回事	positive
早期肺癌，有基因突变，能吃靶向药吗？	早期肺癌，有基因突变，能吃靶向药吗？	positive
顺产后屁炎疼怎么缓解	顺产后屁眼疼怎么缓解	negative
婴儿湿疹防治的方法	婴儿湿疹防治的方法	positive
筋啦伤是什么症状	筋拉伤是什么症状	negative
钾状腺乳大状譪不算癌吗	甲状腺乳头状癌不算癌吗	negative
颌锥病可以吃天丹通洛吗	颈椎病可以吃天丹通络吗	negative
先兆性流铲几天会流掉	先兆性流产几天会流掉	negative
尿道内刺痛怎么办	尿道内刺痛怎么办	positive
骨性关节炎可做的运动	骨性关节炎可做的运动	positive
剖腹产刀口里面有硬的东西是什么剖腹产	剖腹产刀口里面有硬的东西是什么剖腹产	positive
成人手稍能洗澡吗	成人发烧能洗澡吗	negative
被渔骨头卡到喉拢了怎么办	被鱼骨头卡到喉咙了怎么办	negative
单纯hpv58阳性可以转阴吗	单纯hpv58阳性可以转阴吗	positive
治疗睛神病哪科好	治疗精神病哪科好	negative
肚子犮清怎么办	肚子发青怎么办	negative
跟腱手术并发症	跟腱手术并发症	positive
女生158标准体重是多少	女生158标准体重是多少	positive
手腕连接大拇指的筋痛是怎么回事	手腕连接大拇指的筋痛是怎么回事	positive
老人力骨骨折怎么治疗	老人肋骨骨折怎么治疗	negative
腰椎间盘突出针刀后能喝酒吗	腰椎间盘突出针刀后能喝酒吗	positive
气淘要住院吗	气胸要住院吗	negative
胃镜活检多少钱	胃镜活检多少钱	positive
嗝物灸的作用	隔物灸的作用	negative
宝宝能吃非菜吗	宝宝能吃韭菜吗	negative
手腕骨折怎么办	手腕骨折怎么办	positive
