source	target	type
这个国家的饮食习惯大多以米饭为主。	这个国家的饮食习惯大多以米饭为主。	positive
经过统计，这个地区的失业率大约在7%左右，显示了劳动市场的相对稳定。	经过统计，这个地区的失业率大约在7%左右，显示了劳动市场的相对稳定。	positive
这个计划推迟了，原因是因为资金不足，无法按计划进行。	这个计划推迟了，原因是资金不足，无法按计划进行。	negative
我们如果把这本书不认真读好，就谈不上读别的书了。	我们如果把这本书不认真读完，就谈不上读别的书了。	negative
《工程机械是怎样炼成的》这部小说完美地塑造了一个普通士兵的光辉事迹。	《工程机械是怎样炼成的》这部小说完美地塑造了一个普通士兵的光辉事迹。	positive
他被应邀参加了国际会议，分享他的研究成果和观点。	他应邀参加了国际会议，分享他的研究成果和观点。	negative
空气污染的主要原因是工厂排放和车辆尾气的大量排放造成的。	空气污染的主要原因是工厂排放和车辆尾气造成的。	negative
这首动人的曲子，时刻在人们的耳畔、心中荡漾着。	这首动人的曲子，时刻在人们的耳畔、心中荡漾着。	positive
教育改革的目标是围绕以学生的综合性发展为中心，培养全面的人才。	教育改革的目标是以学生的综合性发展为中心，培养全面的人才。	negative
现代卫生洁具设计注重节水和环保特性。	现代卫生洁具设计注重节水和环保特性。	positive
这个社区的发展计划将在公众会议上公诸于众，让居民参与和表达意见。	这个社区的发展计划将在公众会议上公诸于众，让居民参与和表达意见。	positive
这个社区的发展围绕以居民的需求为中心进行规划。	这个社区的发展围绕居民的需求为中心进行规划。	negative
清华大学王鑫教授领导的团队创造性地发展了新型癌症治疗路线及完整的自主知识产权，并打破了国外制药公司的垄断局面。	清华大学王鑫教授领导的团队创造性地发展了新型癌症治疗路线及完整的自主知识产权，并打破了国外制药公司的垄断局面。	positive
他的成功是由于不断努力和坚持的结果。	他的成功是由于不断努力和坚持的结果。	positive
经验丰富的投资者一般建议将投资持有期设定在3到5年左右，以获得更稳定的回报。	经验丰富的投资者一般建议将投资持有期设定在3到5年左右，以获得更稳定的回报。	positive
章子怡执导的《致青春》对于中国青年是不陌生的。	章子怡执导的《致青春》对于中国青年是熟悉的。	negative
今年六月，政府颁布了法令，规定学校不得强制学生进行体育锻炼。因此学校该不该强制学生进行体育锻炼不是一个需要讨论的问题，而是必须严格执行的规定。	今年六月，政府颁布了法令，规定学校不得强制学生进行体育锻炼。因此学校该不该强制学生进行体育锻炼不是一个需要讨论的问题，而是必须严格执行的规定。	positive
本书的最后一课回到人类自身，提出面对物理学为我们展示的这个奇异世界，我们应当如何反思自己的存在。	本书的最后一课回到人类自身，提出面对物理学为我们展示的这个奇异世界，我们应当如何反思自己的存在。	positive
每个立志成才的青年将来都希望自己成为一个对社会主义建设事业有贡献的人。	每个立志成才的青年将来都希望自己成为一个对社会主义建设事业有贡献的人。	positive
警察在选拔时，身高、体重、视力等方面都有着严格的规定，还需要经过一系列的体能和技能培训才能合格上岗。	警察在选拔时，身高、体重、视力等方面都有着严格的规定，还需要经过一系列的体能和技能培训才能合格上岗。	positive
落实并制定好国家发展战略，实施好乡村振兴战略，通过补短板促进农村经济发展，将提高农民获得感和生活幸福感。	落实并制定好国家发展战略，实施好乡村振兴战略，通过补短板促进农村经济发展，将提高农民获得感和生活幸福感。	positive
这场比赛的观众约五千余人，现场气氛热烈，充满了激情和期待。	这场比赛的观众约五千余人，现场气氛热烈，充满了激情和期待。	positive
这个项目的设计围绕以用户体验为中心，注重简洁和易用性。	这个项目的设计围绕用户体验为中心，注重简洁和易用性。	negative
您的令爱给予了我巨大的鼓励和支持，让我有勇气追求自己的梦想。	您的令爱给予了我巨大的鼓励和支持，让我有勇气追求自己的梦想。	positive
天津市怀柔区农业局局长王明介绍，通过发展果蔬种植业，使得本地区200户农民成功脱贫，贫困发生率约为4%左右，实现了较好的经济发展。	天津市怀柔区农业局局长王明介绍，通过发展果蔬种植业，使得本地区200户农民成功脱贫，贫困发生率约为4%左右，实现了较好的经济发展。	positive
卫星城图书馆提供了丰富的书籍和多媒体设备，在帮助大众获取知识的同时，见识和体验到科技的进步，激发他们阅读的欲望。	卫星城图书馆提供了丰富的书籍和多媒体设备，在帮助大众获取知识的同时，见识到科技的进步，激发他们阅读的欲望。	negative
音乐家们被应邀出席了一场音乐节，与观众分享他们的音乐才华。	音乐家们应邀出席了一场音乐节，与观众分享他们的音乐才华。	negative
经过紧张而激烈的比赛下，他们最终获得了冠军的荣誉。	经过紧张而激烈的比赛，他们最终获得了冠军的荣誉。	negative
经过一番厮杀，他们最终凯旋而归，取得了战斗的胜利。	经过一番厮杀，他们最终凯旋而归，取得了战斗的胜利。	positive
一位优秀的有20多年教学经验的佛山一中的语文教师。	一位优秀的有20多年教学经验的佛山一中的语文教师。	positive
城市图书馆提供了丰富的书籍和多媒体设备，在帮助大众获取知识的同时，见识和体验到科技的进步，激发他们阅读的欲望。	城市图书馆提供了丰富的书籍和多媒体设备，在帮助大众获取知识的同时，见识和体验科技的进步，激发他们阅读的欲望。	negative
“非洲蚊”是典型的外来入侵物种，它正迅速在许多地区爆发、扩张、定居，威胁我国公共卫生。	“非洲蚊”是典型的外来入侵物种，它正迅速在许多地区爆发、扩张、定居，威胁我国公共卫生。	positive
预计明天的气温将超过三十度左右，要记得带上防晒。	预计明天的气温将达到三十度左右，要记得带上防晒。	negative
电影、音乐和文学作品的跨国传播有助于加强国际间的文化交流。	电影、音乐和文学作品的跨国传播有助于加强国际间的文化交流。	positive
这本小说的销量近十万余册，受到读者们的广泛喜爱。	这本小说的销量十万余册，受到读者们的广泛喜爱。	negative
习主席此次访问非洲国家，不仅吸引了非中民众的关注，美国人民也密切关注。	习主席此次访问非洲国家，不仅吸引了非中民众的关注，美国人民也密切关注。	positive
